book_id,title,author,additional_authors,isbn,isbn13,my_rating,average_rating,publisher,format,number_of_pages,original_publication_year,date_started,date_read,date_added,bookshelves,exclusive_shelf,read_count,type
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,Mary GrandPrÃ©,NA,NA,5,4.57,Scholastic,Paperback,734,2000,2020-04-04,2020-04-25,2010-09-10,NA,read,8,JMH
36952594,"A Blade So Black (Nightmare-Verse, #1)",L.L. McKinney,NA,1250153905,9780000000000,3,3.7,Imprint,Hardcover,384,2018,2020-04-11,2020-04-25,2019-07-18,NA,read,1,JMH
52772181,"A Crown So Cursed (Nightmare-Verse, #3)",L.L. McKinney,NA,NA,NA,0,4.28,Imprint,Audiobook,NA,2023,NA,NA,2020-04-23,to-read,to-read,0,JMH
42642065,"A Dream So Dark (Nightmare-Verse, #2)",L.L. McKinney,NA,1250153921,9780000000000,0,4.08,Imprint,Hardcover,416,2019,NA,NA,2020-04-23,to-read,to-read,0,JMH
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,NA,385521316,9780000000000,0,4.43,Doubleday,Hardcover,519,2018,NA,NA,2020-04-23,to-read,to-read,0,JMH
38376046,The Huntress,Kate Quinn,NA,62740385,9780000000000,0,4.28,William Morrow Paperbacks,ebook,576,2019,NA,NA,2020-04-23,to-read,to-read,0,JMH
32487617,Beneath a Scarlet Sky,Mark T. Sullivan,NA,1503943372,9780000000000,0,4.41,Lake Union Publishing,Paperback,509,2017,NA,NA,2020-04-23,to-read,to-read,0,JMH
44286431,Home Work: A Memoir of My Hollywood Years,Julie Andrews Edwards,Emma Walton Hamilton,306845989,9780000000000,0,3.85,Hachette Books,Hardcover,340,2019,NA,NA,2020-04-23,to-read,to-read,0,JMH
41957126,Verity,Colleen Hoover,NA,NA,NA,0,4.43,"Hoover Ink, Inc.",ebook,324,2018,NA,NA,2020-04-23,to-read,to-read,0,JMH
37969770,The Kennedy Debutante,Kerri Maher,NA,451492048,9780000000000,0,3.89,Berkley Books,Hardcover,384,2018,NA,NA,2020-04-23,to-read,to-read,0,JMH
9659034,"Thunder Dog: The True Story of a Blind Man, His Guide Dog, and the Triumph of Trust at Ground Zero",Michael Hingson,Susy Flory,140020304X,9780000000000,0,4,Thomas Nelson,Hardcover,231,2011,NA,NA,2020-04-23,to-read,to-read,0,JMH
28389305,The Other Einstein,Marie Benedict,NA,1492637254,9780000000000,5,3.81,Sourcebooks Landmark,Hardcover,304,2016,2020-04-06,2020-04-11,2020-04-06,NA,read,1,JMH
39893613,The Gown,Jennifer Robson,NA,62674951,9780000000000,5,4.12,William Morrow Paperbacks,Paperback,371,2018,2020-04-05,2020-04-11,2019-11-15,NA,read,1,JMH
15818476,"The Color of Magic (Discworld, #1)",Terry Pratchett,NA,62225677,9780000000000,2,3.99,Harper,Paperback,277,1983,2019-05-15,2020-04-05,2019-01-07,NA,read,1,JMH
10965,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,NA,385340397,9780000000000,5,4.43,Delta,Paperback,980,2005,2020-02-02,2020-04-05,2016-11-28,NA,read,1,JMH
224926,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,NA,NA,NA,5,4.58,Scholastic Inc.,Paperback,435,1999,2020-03-23,2020-04-04,2010-09-10,NA,read,8,JMH
13595639,"The Name of the Star (Shades of London, #1)",Maureen Johnson,NA,142422053,9780000000000,0,3.88,Speak,Paperback,372,2011,NA,NA,2020-04-03,to-read,to-read,0,JMH
33156573,Born a Crime: Stories from a South African Childhood,Trevor Noah,NA,NA,NA,5,4.48,Audible Studios,Audiobook,9,2016,2020-03-18,2020-03-22,2020-01-15,NA,read,1,JMH
52171662,Certain Woman of an Age,Margaret Trudeau,NA,NA,NA,4,3.64,Audible,Audiobook,2,NA,2020-03-19,2020-03-20,2020-03-19,NA,read,1,JMH
52191800,Break Shot: My First 21 Years,James  Taylor,NA,NA,NA,4,3.95,Audible Original,Audiobook,95,2020,2020-03-17,2020-03-18,2020-03-17,NA,read,1,JMH
36321304,Uncommon Type: Some Stories,Tom Hanks,NA,NA,9780000000000,4,3.43,Books on Tape,Audiobook,405,2017,2020-03-15,2020-03-17,2020-03-15,NA,read,1,JMH
50347097,"Wake Up, Kick Ass, Repeat: A Guide to Self Perseverance Within the Military Spouse Life Cycle",Kendra  Lowe,NA,578621428,9780000000000,3,3.81,"Thrive On, LLC",Paperback,240,NA,2020-03-04,2020-03-15,2020-02-19,NA,read,1,JMH
35396595,"Sweet Little Lies (Cat Kinsella, #1)",Caz Frear,NA,62823280,9780000000000,5,3.77,Harper,ebook,368,2017,2020-02-19,2020-02-28,2020-02-19,NA,read,1,JMH
50358479,Unbirthday,Liz Braswell,NA,1484781317,9780000000000,0,3.73,Disney-Hyperion,Hardcover,504,2020,NA,NA,2020-02-19,to-read,to-read,0,JMH
51300053,So This is Love,Elizabeth Lim,NA,1368013821,9780000000000,0,4.12,Disney-Hyperion,Hardcover,416,2020,NA,NA,2020-02-19,to-read,to-read,0,JMH
41157965,"Mirror, Mirror",Jen Calonita,NA,136801383X,9780000000000,0,3.8,Disney-Hyperion,Hardcover,344,2019,NA,NA,2020-02-19,to-read,to-read,0,JMH
37953790,Part of Your World,Liz Braswell,NA,1368013813,9780000000000,0,3.78,Disney-Hyperion,Hardcover,475,2018,NA,NA,2020-02-19,to-read,to-read,0,JMH
35960069,Reflection (Twisted Tales),Elizabeth Lim,NA,1484781295,9780000000000,0,4.01,Disney-Hyperion,Hardcover,408,2018,NA,NA,2020-02-19,to-read,to-read,0,JMH
28450966,As Old as Time,Liz Braswell,NA,1484707281,9780000000000,0,3.89,Disney-Hyperion,Hardcover,484,2016,NA,NA,2020-02-19,to-read,to-read,0,JMH
24397040,A Whole New World,Liz Braswell,NA,148470729X,9780000000000,0,3.48,Disney-Hyperion,Hardcover,376,2015,NA,NA,2020-02-19,to-read,to-read,0,JMH
24331115,After Alice,Gregory Maguire,NA,60548959,9780000000000,1,2.81,William Morrow,Hardcover,273,2015,2020-02-12,2020-02-19,2019-01-07,NA,read,1,JMH
26114353,The Book of Speculation,Erika Swyler,NA,1250055636,9780000000000,4,3.6,St. Martin's Griffin,Paperback,339,2015,2020-01-29,2020-02-12,2019-01-07,NA,read,1,JMH
33574161,Beasts of Extraordinary Circumstance,Ruth Emmie Lang,NA,1250112044,9780000000000,4,4.2,St. Martin's Press,Hardcover,346,2017,2020-01-23,2020-01-29,2019-01-07,botm,read,1,JMH
31423543,Once Upon a Dream,Liz Braswell,NA,1484707303,9780000000000,5,3.52,Disney Press,Paperback,464,2016,2020-01-14,2020-01-23,2019-01-07,NA,read,1,JMH
27848061,The Claus Cause,D. Thrush,NA,NA,NA,3,4.11,D. Thrush,ebook,241,2015,2020-01-15,2020-01-19,2020-01-11,NA,read,1,JMH
46004918,Brandenburg: A prize-winning historical thriller about the fall of the Berlin Wall,Henry Porter,NA,1787479455,9780000000000,0,3.84,Quercus,Paperback,544,2005,NA,NA,2020-01-16,"to-read, backlog",to-read,0,JMH
42080142,The Turn of the Key,Ruth Ware,NA,1501188771,9780000000000,0,3.94,Scout Press,Hardcover,337,2019,NA,NA,2020-01-15,"to-read, backlog, dg-book-club",to-read,0,JMH
17707924,Raw: A Love Story,Mark Haskell Smith,NA,802122019,9780000000000,0,3.4,"Grove Press, Black Cat",Paperback,276,2013,NA,NA,2020-01-15,"to-read, backlog",to-read,0,JMH
38356765,Time's Convert,Deborah Harkness,NA,NA,NA,5,3.92,Viking,ebook,446,2018,2020-01-08,2020-01-14,2018-05-06,NA,read,1,JMH
23520675,The Daughter Claus,D. Thrush,NA,NA,NA,4,3.62,D. Thrush,ebook,205,2013,2019-12-24,2020-01-11,2019-12-24,NA,read,1,JMH
27003,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,NA,142001805,9780000000000,4,3.88,Penguin Books,Paperback,374,2001,2019-12-16,2020-01-07,2014-09-24,NA,read,1,JMH
27071490,Homegoing,Yaa Gyasi,NA,NA,NA,5,4.47,Alfred A. Knopf,Hardcover,305,2016,2019-12-16,2019-12-19,2019-07-18,NA,read,1,JMH
29939337,"A Gathering of Shadows (Shades of Magic, #2)",V.E. Schwab,NA,765376482,9780000000000,5,4.24,Tor Books,Paperback,509,2016,2019-12-03,2019-12-14,2019-10-24,NA,read,1,JMH
43263671,The Girl Who Reads on the MÃ©tro,Christine FÃ©ret-Fleury,Ros Schwartz,1250315425,9780000000000,3,3.07,Flatiron Books,Hardcover,175,2017,2019-11-20,2019-12-02,2019-11-08,NA,read,1,JMH
35959740,Circe,Madeline Miller,NA,316556343,9780000000000,0,4.26,"Little, Brown and Company",Hardcover,393,2018,NA,NA,2019-11-23,"to-read, backlog, dg-book-club",to-read,0,JMH
32075853,Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,NA,62645129,9780000000000,0,3.92,William Morrow,Hardcover,304,2017,NA,NA,2019-11-21,to-read,to-read,0,JMH
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,NA,152473165X,9780000000000,0,4.4,Knopf Publishing Group,Hardcover,339,2018,NA,NA,2019-11-21,to-read,to-read,0,JMH
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,NA,765376458,9780000000000,5,4.07,Tor Books,Hardcover,400,2015,2019-11-20,2019-11-20,2019-08-15,NA,read,1,JMH
42379022,The Bookish Life of Nina Hill,Abbi Waxman,NA,NA,NA,0,3.82,Berkley,ebook,351,2019,NA,NA,2019-11-15,"to-read, backlog",to-read,0,JMH
43530949,"La Belle Sauvage (The Book of Dust, #1)",Philip Pullman,NA,553510746,9780000000000,0,4.15,Alfred A. Knopf Books,Paperback,480,2017,NA,NA,2019-10-24,"to-read, backlog, dg-book-club",to-read,0,JMH
25814394,All the Single Ladies: Unmarried Women and the Rise of an Independent Nation,Rebecca Traister,NA,1476716560,9780000000000,4,3.99,Simon & Schuster,Hardcover,339,2016,2019-09-01,2019-10-24,2017-11-16,NA,read,1,JMH
22294935,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,NA,NA,NA,4,4.49,Henry Holt and Co. (BYR),ebook,479,2015,2019-10-13,2019-10-16,2019-01-07,NA,read,1,JMH
40538639,"The Astral Traveler's Daughter (School for Psychics, #2)",K.C. Archer,NA,1501159364,9780000000000,4,3.83,Simon & Schuster,Paperback,336,2019,2019-09-08,2019-09-11,2019-08-15,NA,read,1,JMH
685375,"Lord John And The Private Matter (Lord John Grey, #1)",Diana Gabaldon,NA,385337477,9780000000000,4,3.73,Delacorte Press,Hardcover,305,2003,2019-08-20,2019-09-02,2019-01-07,NA,read,1,JMH
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,NA,670020559,9780000000000,4,3.52,Viking,Hardcover,402,2009,2019-08-06,2019-08-20,2015-01-06,NA,read,1,JMH
43453699,The End and Other Beginnings: Stories from the Future,Veronica Roth,Ashley Mackenzie,62796526,9780000000000,0,3.53,Katherine Tegen Books,Hardcover,262,2019,NA,NA,2019-08-19,to-read,to-read,0,JMH
27220736,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,NA,1501135910,9780000000000,0,4.47,Scribner,Hardcover,400,2016,NA,NA,2019-08-15,to-read,to-read,0,JMH
36809135,Where the Crawdads Sing,Delia Owens,NA,735219117,9780000000000,0,4.46,G.P. Putnamâ€™s Sons,ebook,384,2018,NA,NA,2019-08-15,to-read,to-read,0,JMH
6335213,"Labyrinth (Languedoc Trilogy, #1)",Kate Mosse,NA,NA,NA,3,3.6,NA,ebook,527,2005,2018-04-23,2019-08-05,2018-04-23,NA,read,1,JMH
32051912,The Alice Network,Kate Quinn,NA,62654195,9780000000000,4,4.3,William Morrow Paperbacks,Paperback,503,2017,2019-07-16,2019-07-29,2018-08-11,NA,read,1,JMH
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,NA,1524798622,9780000000000,4,4.24,Ballantine Books,Hardcover,355,2019,2019-06-30,2019-07-15,2019-06-11,NA,read,1,JMH
31580409,"Cork Dork: A Wine-Fueled Adventure Among the Obsessive Sommeliers, Big Bottle Hunters, and Rogue Scientists Who Taught Me to Live for Taste",Bianca Bosker,NA,698195906,9780000000000,0,3.94,Penguin Books,Hardcover,346,2017,NA,NA,2019-07-06,to-read,to-read,0,JMH
41081779,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,NA,1721348107,9780000000000,4,3.83,HarperCollins Leadership on Brilliance Audio,Audiobook,NA,2019,2019-06-11,2019-06-29,2019-06-11,NA,read,1,JMH
35754629,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are so You Can Become Who You Were Meant to Be",Rachel Hollis,NA,1400201659,9780000000000,4,3.62,Thomas Nelson,Hardcover,220,2018,2019-06-12,2019-06-13,2019-06-12,NA,read,1,JMH
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,NA,1635574048,9780000000000,0,4.48,Bloomsbury Publishing,Hardcover,803,2020,NA,NA,2019-06-12,to-read,to-read,0,JMH
14290364,"Champion (Legend, #3)",Marie Lu,NA,399256776,9780000000000,0,4.33,Putnam Juvenile,Hardcover,369,2013,NA,NA,2019-05-13,to-read,to-read,0,JMH
13042002,"Legend (Legend, #1)",Marie Lu,NA,141339608,9780000000000,4,4.16,Razorbill,Paperback,295,2011,2019-05-10,2019-05-13,2019-02-21,NA,read,1,JMH
15790857,"Where'd You Go, Bernadette",Maria Semple,NA,316204269,9780000000000,4,3.89,Back Bay Books,Paperback,326,2012,2019-05-04,2019-05-05,2013-04-03,NA,read,1,JMH
35297405,"School for Psychics (School for Psychics, #1)",K.C. Archer,NA,150115933X,9780000000000,4,3.59,Simon  Schuster,Paperback,368,2018,2019-04-29,2019-05-01,2019-01-07,NA,read,1,JMH
10967,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,Janos Farkas,440221668,9780000000000,5,4.24,Dell,Paperback,1443,2001,2018-10-04,2019-04-23,2016-11-28,NA,read,1,JMH
7552461,Summer at Tiffany,Marjorie Hart,NA,61189537,9780000000000,0,3.69,William Morrow Paperbacks,Paperback,290,2007,NA,NA,2019-03-30,"to-read, backlog",to-read,0,JMH
42279745,The Enchanted Sonata,Heather Dixon Wallwork,NA,1732831505,9780000000000,0,4.06,The Wallworkshop,Hardcover,375,2018,NA,NA,2019-03-30,to-read,to-read,0,JMH
39855103,A Simple Favor,Darcey Bell,NA,62883496,9780000000000,0,3.28,Harper,Paperback,358,2017,NA,NA,2019-01-07,to-read,to-read,0,JMH
28260000,The Forgotten Girls,Sara Blaedel,NA,1455541141,9780000000000,0,3.57,Grand Central Publishing,Paperback,352,2011,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
26025588,Behold the Dreamers,Imbolo Mbue,NA,812998480,9780000000000,0,3.95,Random House,Hardcover,385,2016,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
25410851,"Red Queen (Red Queen, #1)",Victoria Aveyard,NA,006231064X,9780000000000,0,4.04,HarperTeen,Paperback,388,2015,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
25111113,A Sudden Light,Garth Stein,NA,1439187045,9780000000000,0,3.63,Simon  Schuster,Paperback,432,2014,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
19486412,Big Little Lies,Liane Moriarty,NA,399167064,9780000000000,0,4.29,Amy Einhorn Books,Hardcover,458,2014,NA,NA,2019-01-07,"to-read, dg-book-club",to-read,0,JMH
26893819,The Girls,Emma Cline,NA,081299860X,9780000000000,0,3.49,Random House,Hardcover,355,2016,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
26245844,The Royal We,Heather Cocks,Jessica  Morgan,1455557110,9780000000000,0,3.81,Grand Central Publishing,Paperback,496,2015,NA,NA,2019-01-07,"to-read, backlog, dg-book-club",to-read,0,JMH
11447921,Beautiful Ruins,Jess Walter,NA,61928127,9780000000000,0,3.68,Harper,Hardcover,337,2012,NA,NA,2019-01-07,"to-read, dg-book-club, backlog",to-read,0,JMH
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,NA,312282990,9780000000000,0,4.18,Picador USA,Paperback,639,2000,NA,NA,2019-03-30,"to-read, backlog, dg-book-club",to-read,0,JMH
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie KondÅ,Cathy Hirano,1607747308,9780000000000,4,3.86,Ten Speed Press,Hardcover,213,2011,2019-03-15,2019-03-23,2019-03-21,NA,read,1,JMH
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Sarah Rees Brennan, Maureen Johnson, Robin Wasserman",1481443259,9780000000000,4,4.35,Margaret K. McElderry Books,Hardcover,655,2016,2019-01-16,2019-03-07,2016-01-08,NA,read,1,JMH
287861,"Mortal Engines (Mortal Engines, #1)",Philip Reeve,NA,60082097,9780000000000,4,3.77,Harper Collins US UK,Paperback,326,2001,2018-12-17,2019-01-08,2019-01-07,NA,read,1,JMH
12600138,"Ready Player One (Ready Player One, #1)",Ernest Cline,NA,307887448,9780000000000,5,4.24,Broadway Books,Paperback,374,2011,2019-01-19,2019-02-20,2019-01-07,NA,read,1,JMH
28009835,Lilac Girls,Martha Hall Kelly,NA,NA,NA,4,4.28,Ballantine Books,ebook,497,2016,2018-09-18,2019-01-31,2018-09-18,NA,read,1,JMH
17162148,Tell the Wolves I'm Home,Carol Rifka Brunt,NA,812982851,9780000000000,0,4.03,Dial Press Trade Paperback,Paperback,355,2012,NA,NA,2013-09-16,to-read,to-read,0,JMH
10307761,Harry Potter and History,Nancy R. Reagin,NA,470574720,9780000000000,4,4.37,Wiley,Paperback,352,2011,2018-09-08,2019-01-16,2013-10-25,NA,read,1,JMH
22926684,The Fangirl's Guide to the Galaxy: A Handbook for Girl Geeks,Sam Maggs,Kelly Bastow,159474789X,9780000000000,3,3.68,Quirk Books,Hardcover,208,2015,2018-12-20,2019-01-08,2018-01-14,NA,read,1,JMH
37678008,The Mermaid and Mrs. Hancock,Imogen Hermes Gowar,NA,NA,NA,0,3.57,Harper,Hardcover,487,2018,NA,NA,2019-01-07,"to-read, backlog, botm",to-read,0,JMH
37801720,November Road,Lou Berney,NA,62663844,9780000000000,0,3.86,William Morrow,Hardcover,303,2018,NA,NA,2019-01-07,"to-read, backlog, botm",to-read,0,JMH
38530939,The Clockmaker's Daughter,Kate Morton,NA,1451649398,9780000000000,4,3.74,Atria Books,Hardcover,485,2018,2018-11-11,2018-12-08,2018-11-11,botm,read,1,JMH
21066856,The Real Jane Austen: A Life in Small Things,Paula Byrne,NA,7358342,9780000000000,0,4.02,HarperCollins GB,Paperback,380,2013,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
6552764,The Book of English Magic,Philip Carr-Gomm,Richard Heygate,1848540337,9780000000000,0,3.92,John Murray,Hardcover,562,2009,NA,NA,2015-01-08,to-read,to-read,0,JMH
21981649,Grimm Legacies: The Magic Spell of the Grimms' Folk and Fairy Tales,Jack D. Zipes,NA,691160589,9780000000000,0,3.33,Princeton University Press,Hardcover,267,2014,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
10441,The Memory Keeper's Daughter,Kim Edwards,NA,143037145,9780000000000,0,3.69,Penguin Books,Paperback,401,2005,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
5470,1984,George Orwell,"Erich Fromm, Regina Silveira, Amazing AmÃ©ziane, Marcelo Pen, Irving Howe, Golo Mann, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer",NA,NA,0,4.19,New American Library,Paperback,328,1949,NA,NA,2011-04-19,"to-read, backlog",to-read,0,JMH
89476,Frankenstein,Mary Wollstonecraft Shelley,NA,NA,NA,0,3.84,Dover Publications,Paperback,166,1818,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
18214414,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,NA,316206873,9780000000000,0,4.04,Mulholland Books,Hardcover,456,2014,NA,NA,2014-06-26,"to-read, backlog",to-read,0,JMH
43545,"The Once and Future King (The Once and Future King, #1-4)",T.H. White,NA,441627404,9780000000000,0,4.06,Ace,Paperback,639,1958,NA,NA,2011-03-28,"to-read, backlog",to-read,0,JMH
22511146,Russians: The People Behind the Power,Gregory Feifer,NA,1455509639,9780000000000,0,3.85,Twelve,Paperback,384,2013,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
18148202,The Golem and the Jinni,Helene Wecker,NA,62110845,9780000000000,0,4.11,Harper Perennial,Paperback,484,2013,NA,NA,2019-01-07,"to-read, backlog",to-read,0,JMH
759920,The Amazing Adventures of Kavalier & Clay,Michael Chabon,NA,NA,NA,0,4.18,Fourth Estate,Paperback,639,2000,NA,NA,2019-01-07,to-read,to-read,0,JMH
9710865,The White Queen,Philippa Gregory,NA,1847398588,9780000000000,0,3.95,Pocket Books,Paperback,455,2009,NA,NA,2019-01-07,to-read,to-read,0,JMH
38236861,Unsheltered,Barbara Kingsolver,NA,62684566,9780000000000,0,3.63,Harper,Hardcover,464,2018,NA,NA,2019-01-07,"to-read, backlog, botm",to-read,0,JMH
35397026,My Dear Hamilton,Stephanie Dray,Laura Kamoie,62819828,9780000000000,0,4.29,William Morrow,Hardcover,641,2018,NA,NA,2018-12-08,to-read,to-read,0,JMH
36373417,The Map of Salt and Stars,Zeyn Joukhadar,NA,1501169033,9780000000000,0,3.91,Touchstone,Hardcover,360,2018,NA,NA,2018-12-08,to-read,to-read,0,JMH
35247769,"Always and Forever, Lara Jean (To All the Boys I've Loved Before, #3)",Jenny Han,NA,1481430483,9780000000000,4,4.05,Simon  Schuster Books for Young Readers,Hardcover,325,2017,2018-10-16,2018-11-10,2018-09-26,NA,read,1,JMH
34467031,Manhattan Beach,Jennifer Egan,NA,1476716730,9780000000000,0,3.62,Scribner,Hardcover,438,2017,NA,NA,2018-10-25,to-read,to-read,0,JMH
35133922,Educated,Tara Westover,NA,NA,NA,0,4.47,Random House,Hardcover,334,2018,NA,NA,2018-10-25,to-read,to-read,0,JMH
36396032,The Thinnest Air,Minka Kent,NA,NA,NA,0,3.83,Thomas & Mercer,ebook,281,2018,NA,NA,2018-10-25,to-read,to-read,0,JMH
20698530,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",Jenny Han,NA,144242673X,9780000000000,4,4.06,Simon & Schuster Books for Young Readers,Hardcover,337,2015,2018-09-26,2018-10-16,2018-09-26,NA,read,1,JMH
2728527,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,Annie Barrows,385340990,9780000000000,5,4.18,The Dial Press,Hardcover,277,2008,2018-09-25,2018-09-25,2011-04-21,NA,read,1,JMH
35959918,Marvel's Avengers: Infinity War Prelude,Will Corona Pilgrim,Tigh Walker,1302909436,9780000000000,3,3.44,Marvel,Paperback,136,NA,2018-05-03,2018-09-23,2018-05-03,NA,read,1,JMH
31076583,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.1)",Sarah J. Maas,NA,168119631X,9780000000000,4,3.81,Bloomsbury YA,Hardcover,229,2018,2018-09-19,2018-09-23,2018-08-11,NA,read,1,JMH
15749186,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,NA,NA,NA,5,4.08,Simon & Schuster Books for Young Readers,Hardcover,355,2014,2018-09-19,2018-09-19,2018-09-19,NA,read,1,JMH
36896898,Spinning Silver,Naomi Novik,NA,NA,NA,4,4.21,Del Rey,ebook,465,2018,2018-08-12,2018-09-19,2018-06-26,NA,read,1,JMH
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,NA,1501139231,9780000000000,0,4.48,Atria Books,Hardcover,389,2017,NA,NA,2018-09-13,to-read,to-read,0,JMH
23485372,"The Master Magician (The Paper Magician, #3)",Charlie N. Holmberg,NA,NA,NA,3,3.88,47North,ebook,226,2015,2018-08-20,2018-08-31,2018-06-26,NA,read,1,JMH
29749098,Catwoman: Soulstealer,Sarah J. Maas,NA,399549692,9780000000000,0,4.1,Random House Books for Young Readers,Hardcover,384,2018,NA,NA,2018-08-24,to-read,to-read,0,JMH
29749090,Batman: Nightwalker,Marie Lu,NA,399549781,9780000000000,0,3.73,Random House Books for Young Readers,Hardcover,272,2018,NA,NA,2018-08-24,to-read,to-read,0,JMH
29749094,Superman: Dawnbreaker,Matt de la PeÃ±a,NA,141386878,9780000000000,0,3.51,Random House Books for Young Readers,Hardcover,288,2019,NA,NA,2018-08-24,to-read,to-read,0,JMH
